case_id,expected_family,top1_family,top3_families,top3_scores,top5_families,hit_at_1,hit_at_3,hit_at_5,no_confident_hit,source_extract_id,source_kind,error
cov_ring-opening_metathesis_polymerization_1216,Ring-Opening Metathesis Polymerization,Ring-Opening Metathesis Polymerization,Ring-Opening Metathesis Polymerization | Ring-Opening Metathesis | Wittig Reaction - Schlosser Modification,2.449 | 1.062 | 0.842,Ring-Opening Metathesis Polymerization | Ring-Opening Metathesis | Wittig Reaction - Schlosser Modification | Alder (Ene) Reaction (Hydro-Allyl Addition) | Aza-Cope Rearrangement,True,True,True,False,1216,application_example,
cov_ring-opening_metathesis_polymerization_1217,Ring-Opening Metathesis Polymerization,Ring-Opening Metathesis Polymerization,Ring-Opening Metathesis Polymerization | Ring-Opening Metathesis | Takai-Utimoto Olefination (Takai Reaction),2.449 | 1.224 | 0.911,"Ring-Opening Metathesis Polymerization | Ring-Opening Metathesis | Takai-Utimoto Olefination (Takai Reaction) | Wittig-[1,2]- and [2,3]-Rearrangement | Hofmann Elimination",True,True,True,False,1217,application_example,
cov_ritter_reaction_1219,Ritter Reaction,Ritter Reaction,Ritter Reaction | Pinacol and Semipinacol Rearrangement | Quasi-Favorskii Rearrangement,3.871 | 1.848 | 1.125,Ritter Reaction | Pinacol and Semipinacol Rearrangement | Quasi-Favorskii Rearrangement | Cannizzaro Reaction | Grob Fragmentation,True,True,True,False,1219,application_example,
cov_ritter_reaction_1220,Ritter Reaction,Ritter Reaction,Ritter Reaction | Pinner Reaction | Mitsunobu Reaction,2.722 | 1.757 | 1.518,Ritter Reaction | Pinner Reaction | Mitsunobu Reaction | Lieben Haloform Reaction | Mannich Reaction,True,True,True,False,1220,application_example,
cov_robinson_annulation_1222,Robinson Annulation,Robinson Annulation,Robinson Annulation | Enders SAMP/RAMP Hydrazone Alkylation | Eschenmoser Methenylation,2.797 | 2.627 | 2.205,Robinson Annulation | Enders SAMP/RAMP Hydrazone Alkylation | Eschenmoser Methenylation | Stork Enamine Synthesis | Meerwein-Ponndorf-Verley Reduction,True,True,True,False,1222,application_example,
cov_robinson_annulation_1223,Robinson Annulation,Robinson Annulation,Robinson Annulation | Eschenmoser Methenylation | Enders SAMP/RAMP Hydrazone Alkylation,2.989 | 2.205 | 2.015,Robinson Annulation | Eschenmoser Methenylation | Enders SAMP/RAMP Hydrazone Alkylation | Stork Enamine Synthesis | Meerwein-Ponndorf-Verley Reduction,True,True,True,False,1223,application_example,
cov_roush_asymmetric_allylation_1225,Roush Asymmetric Allylation,Keck Asymmetric Allylation,Keck Asymmetric Allylation | Henry Reaction | Roush Asymmetric Allylation,4.118 | 2.8 | 2.758,Keck Asymmetric Allylation | Henry Reaction | Roush Asymmetric Allylation | Julia-Lythgoe Olefination | Wittig Reaction,False,True,True,False,1225,application_example,
cov_roush_asymmetric_allylation_1226,Roush Asymmetric Allylation,Roush Asymmetric Allylation,Roush Asymmetric Allylation | Keck Asymmetric Allylation | Sakurai Allylation,2.632 | 2.604 | 1.079,Roush Asymmetric Allylation | Keck Asymmetric Allylation | Sakurai Allylation | Wittig Reaction - Schlosser Modification | Brown Hydroboration Reaction,True,True,True,False,1226,application_example,
cov_rubottom_oxidation_1228,Rubottom Oxidation,Rubottom Oxidation,Rubottom Oxidation | Saegusa Oxidation | Retro-Claisen Reaction,3.642 | 2.029 | 1.314,Rubottom Oxidation | Saegusa Oxidation | Retro-Claisen Reaction | Carroll Rearrangement (Kimel-Cope Rearrangement) | Riley Selenium Dioxide Oxidation,True,True,True,False,1228,application_example,
cov_rubottom_oxidation_1229,Rubottom Oxidation,Rubottom Oxidation,Rubottom Oxidation | Saegusa Oxidation | Weinreb Ketone Synthesis,2.592 | 1.669 | 0.775,Rubottom Oxidation | Saegusa Oxidation | Weinreb Ketone Synthesis | Enders SAMP/RAMP Hydrazone Alkylation | Dakin-West Reaction,True,True,True,False,1229,application_example,
cov_saegusa_oxidation_1231,Saegusa Oxidation,Saegusa Oxidation,Saegusa Oxidation | Rubottom Oxidation | Riley Selenium Dioxide Oxidation,2.527 | 1.544 | 0.98,Saegusa Oxidation | Rubottom Oxidation | Riley Selenium Dioxide Oxidation | Carroll Rearrangement (Kimel-Cope Rearrangement) | Danishefsky's Diene Cycloaddition,True,True,True,False,1231,application_example,
cov_saegusa_oxidation_1232,Saegusa Oxidation,Saegusa Oxidation,Saegusa Oxidation | Rubottom Oxidation | Riley Selenium Dioxide Oxidation,2.464 | 1.751 | 0.763,Saegusa Oxidation | Rubottom Oxidation | Riley Selenium Dioxide Oxidation | Danishefsky's Diene Cycloaddition | Carroll Rearrangement (Kimel-Cope Rearrangement),True,True,True,False,1232,application_example,
cov_sakurai_allylation_1234,Sakurai Allylation,Keck Asymmetric Allylation,Keck Asymmetric Allylation | Sakurai Allylation | Henry Reaction,4.118 | 3.274 | 2.8,Keck Asymmetric Allylation | Sakurai Allylation | Henry Reaction | Roush Asymmetric Allylation | Julia-Lythgoe Olefination,False,True,True,False,1234,application_example,
cov_sakurai_allylation_1235,Sakurai Allylation,Sakurai Allylation,Sakurai Allylation | Noyori Asymmetric Hydrogenation | Wolff-Kishner Reduction,3.833 | 2.924 | 2.743,Sakurai Allylation | Noyori Asymmetric Hydrogenation | Wolff-Kishner Reduction | Clemmensen Reduction | Corey-Bakshi-Shibata Reduction (CBS Reduction),True,True,True,False,1235,application_example,
cov_sandmeyer_reaction_1237,Sandmeyer Reaction,Sandmeyer Reaction,Sandmeyer Reaction | Balz-Schiemann Reaction (Schiemann Reaction) | Aza-Wittig Reaction,4.489 | 2.472 | 2.463,Sandmeyer Reaction | Balz-Schiemann Reaction (Schiemann Reaction) | Aza-Wittig Reaction | Wittig Reaction | Meerwein Arylation,True,True,True,False,1237,application_example,
cov_sandmeyer_reaction_1238,Sandmeyer Reaction,Sandmeyer Reaction,Sandmeyer Reaction | Hunsdiecker Reaction | Friedel-Crafts Alkylation,2.899 | 2.07 | 1.535,Sandmeyer Reaction | Hunsdiecker Reaction | Friedel-Crafts Alkylation | Eschenmoser-Tanabe Fragmentation | Miyaura Boration,True,True,True,False,1238,application_example,
cov_schmidt_reaction_1240,Schmidt Reaction,Schmidt Reaction,Schmidt Reaction | Lieben Haloform Reaction | Mannich Reaction,3.163 | 2.552 | 2.265,Schmidt Reaction | Lieben Haloform Reaction | Mannich Reaction | Claisen Condensation / Claisen Reaction | Schotten-Baumann Reaction,True,True,True,False,1240,application_example,
cov_schmidt_reaction_1241,Schmidt Reaction,Lieben Haloform Reaction,Lieben Haloform Reaction | Mannich Reaction | Schmidt Reaction,3.399 | 3.229 | 3.188,Lieben Haloform Reaction | Mannich Reaction | Schmidt Reaction | Noyori Asymmetric Hydrogenation | Wolff-Kishner Reduction,False,True,True,False,1241,application_example,
cov_schotten-baumann_reaction_1243,Schotten-Baumann Reaction,Aza-Wittig Reaction,Aza-Wittig Reaction | Claisen Condensation / Claisen Reaction | Schmidt Reaction,2.968 | 2.345 | 1.342,Aza-Wittig Reaction | Claisen Condensation / Claisen Reaction | Schmidt Reaction | Lieben Haloform Reaction | Schotten-Baumann Reaction,False,False,True,False,1243,application_example,
cov_schotten-baumann_reaction_1244,Schotten-Baumann Reaction,Schotten-Baumann Reaction,Schotten-Baumann Reaction | Eschweiler-Clarke Methylation | Claisen Condensation / Claisen Reaction,1.314 | 1.301 | 1.263,Schotten-Baumann Reaction | Eschweiler-Clarke Methylation | Claisen Condensation / Claisen Reaction | Barton Radical Decarboxylation | Friedel-Crafts Acylation,True,True,True,False,1244,application_example,
cov_schwartz_hydrozirconation_1246,Schwartz Hydrozirconation,Schwartz Hydrozirconation,Schwartz Hydrozirconation | Hofmann Elimination | Wittig Reaction - Schlosser Modification,1.857 | 0.905 | 0.752,Schwartz Hydrozirconation | Hofmann Elimination | Wittig Reaction - Schlosser Modification | Brown Hydroboration Reaction | Wacker Oxidation,True,True,True,False,1246,application_example,
cov_schwartz_hydrozirconation_1247,Schwartz Hydrozirconation,Wittig Reaction,Wittig Reaction | Schwartz Hydrozirconation | Aza-Wittig Reaction,2.711 | 2.49 | 2.188,Wittig Reaction | Schwartz Hydrozirconation | Aza-Wittig Reaction | Tebbe Olefination/Petasis-Tebbe Olefination | Corey-Winter Olefination,False,True,True,False,1247,application_example,
cov_seyferth-gilbert_homologation_1249,Seyferth-Gilbert Homologation,Corey-Fuchs Alkyne Synthesis,Corey-Fuchs Alkyne Synthesis | Wittig Reaction | Aza-Wittig Reaction,3.516 | 3.047 | 2.88,Corey-Fuchs Alkyne Synthesis | Wittig Reaction | Aza-Wittig Reaction | Julia-Lythgoe Olefination | Seyferth-Gilbert Homologation,False,False,True,False,1249,application_example,
cov_seyferth-gilbert_homologation_1250,Seyferth-Gilbert Homologation,Seyferth-Gilbert Homologation,Seyferth-Gilbert Homologation | Wittig Reaction - Schlosser Modification | Pinnick Oxidation,1.636 | 1.478 | 1.117,Seyferth-Gilbert Homologation | Wittig Reaction - Schlosser Modification | Pinnick Oxidation | Takai-Utimoto Olefination (Takai Reaction) | Gabriel Synthesis,True,True,True,False,1250,application_example,
cov_sharpless_asymmetric_aminohydroxylation_1252,Sharpless Asymmetric Aminohydroxylation,Sharpless Asymmetric Aminohydroxylation,Sharpless Asymmetric Aminohydroxylation | Sharpless Asymmetric Dihydroxylation | Prévost Reaction,2.738 | 2.464 | 2.116,Sharpless Asymmetric Aminohydroxylation | Sharpless Asymmetric Dihydroxylation | Prévost Reaction | Keck Asymmetric Allylation | Noyori Asymmetric Hydrogenation,True,True,True,False,1252,application_example,
cov_sharpless_asymmetric_aminohydroxylation_1253,Sharpless Asymmetric Aminohydroxylation,Sharpless Asymmetric Aminohydroxylation,Sharpless Asymmetric Aminohydroxylation | Baylis-Hillman Reaction | Tsuji-Trost Reaction / Allylation,2.279 | 2.204 | 1.811,Sharpless Asymmetric Aminohydroxylation | Baylis-Hillman Reaction | Tsuji-Trost Reaction / Allylation | Claisen Condensation / Claisen Reaction | Heck Reaction,True,True,True,False,1253,application_example,
cov_sharpless_asymmetric_dihydroxylation_1255,Sharpless Asymmetric Dihydroxylation,Sharpless Asymmetric Dihydroxylation,Sharpless Asymmetric Dihydroxylation | Prévost Reaction | Keck Asymmetric Allylation,3.25 | 2.339 | 2.269,Sharpless Asymmetric Dihydroxylation | Prévost Reaction | Keck Asymmetric Allylation | Heck Reaction | Henry Reaction,True,True,True,False,1255,application_example,
cov_sharpless_asymmetric_dihydroxylation_1256,Sharpless Asymmetric Dihydroxylation,Sharpless Asymmetric Dihydroxylation,Sharpless Asymmetric Dihydroxylation | Prévost Reaction | Noyori Asymmetric Hydrogenation,4.594 | 2.904 | 2.206,Sharpless Asymmetric Dihydroxylation | Prévost Reaction | Noyori Asymmetric Hydrogenation | Corey-Bakshi-Shibata Reduction (CBS Reduction) | Midland Alpine Borane Reduction,True,True,True,False,1256,application_example,
cov_sharpless_asymmetric_epoxidation_1258,Sharpless Asymmetric Epoxidation,Sharpless Asymmetric Epoxidation,Sharpless Asymmetric Epoxidation | Johnson-Claisen Rearrangement | Eschenmoser-Claisen Rearrangement,2.98 | 1.31 | 1.116,Sharpless Asymmetric Epoxidation | Johnson-Claisen Rearrangement | Eschenmoser-Claisen Rearrangement | Charette Asymmetric Cyclopropanation | Ferrier Reaction,True,True,True,False,1258,application_example,
cov_sharpless_asymmetric_epoxidation_1259,Sharpless Asymmetric Epoxidation,Sharpless Asymmetric Epoxidation,Sharpless Asymmetric Epoxidation | Payne Rearrangement | Simmons-Smith Cyclopropanation,2.04 | 1.487 | 1.154,Sharpless Asymmetric Epoxidation | Payne Rearrangement | Simmons-Smith Cyclopropanation | Prilezhaev Reaction | Shi Asymmetric Epoxidation,True,True,True,False,1259,application_example,
cov_shi_asymmetric_epoxidation_1261,Shi Asymmetric Epoxidation,Shi Asymmetric Epoxidation,Shi Asymmetric Epoxidation | Jacobsen-Katsuki Epoxidation | Prilezhaev Reaction,2.682 | 2.337 | 2.337,Shi Asymmetric Epoxidation | Jacobsen-Katsuki Epoxidation | Prilezhaev Reaction | Heck Reaction | Corey-Chaykovsky Epoxidation and Cyclopropanation,True,True,True,False,1261,application_example,
cov_shi_asymmetric_epoxidation_1262,Shi Asymmetric Epoxidation,Shi Asymmetric Epoxidation,Shi Asymmetric Epoxidation | Sharpless Asymmetric Dihydroxylation | Wolff-Kishner Reduction,2.834 | 2.696 | 1.581,Shi Asymmetric Epoxidation | Sharpless Asymmetric Dihydroxylation | Wolff-Kishner Reduction | Prévost Reaction | Sandmeyer Reaction,True,True,True,False,1262,application_example,
cov_simmons-smith_cyclopropanation_1264,Simmons-Smith Cyclopropanation,Furukawa Modification,Furukawa Modification | Simmons-Smith Cyclopropanation | Heck Reaction,2.85 | 2.484 | 2.069,Furukawa Modification | Simmons-Smith Cyclopropanation | Heck Reaction | Shi Asymmetric Epoxidation | Aza-Wittig Reaction,False,True,True,False,1264,application_example,
cov_simmons-smith_cyclopropanation_1265,Simmons-Smith Cyclopropanation,Simmons-Smith Cyclopropanation,Simmons-Smith Cyclopropanation | Ring-Closing Metathesis | Finkelstein Reaction,2.019 | 1.277 | 0.868,Simmons-Smith Cyclopropanation | Ring-Closing Metathesis | Finkelstein Reaction | Alkene (Olefin) Metathesis | Johnson-Claisen Rearrangement,True,True,True,False,1265,application_example,
cov_skraup_and_doebner-miller_quinoline_synthesis_1270,Skraup and Doebner-Miller Quinoline Synthesis,Skraup and Doebner-Miller Quinoline Synthesis,Skraup and Doebner-Miller Quinoline Synthesis | Aza-Wittig Reaction | Sandmeyer Reaction,1.657 | 1.335 | 0.816,Skraup and Doebner-Miller Quinoline Synthesis | Aza-Wittig Reaction | Sandmeyer Reaction | Balz-Schiemann Reaction (Schiemann Reaction) | Meerwein Arylation,True,True,True,False,1270,application_example,
cov_skraup_and_doebner-miller_quinoline_synthesis_1271,Skraup and Doebner-Miller Quinoline Synthesis,Skraup and Doebner-Miller Quinoline Synthesis,Skraup and Doebner-Miller Quinoline Synthesis | Sandmeyer Reaction | Bartoli Indole Synthesis,2.657 | 1.95 | 1.436,Skraup and Doebner-Miller Quinoline Synthesis | Sandmeyer Reaction | Bartoli Indole Synthesis | Reimer-Tiemann Reaction | Balz-Schiemann Reaction (Schiemann Reaction),True,True,True,False,1271,application_example,
cov_smiles_rearrangement_1273,Smiles Rearrangement,Smiles Rearrangement,Smiles Rearrangement | Perkin Reaction | Kornblum Oxidation,3.282 | 1.199 | 1.148,Smiles Rearrangement | Perkin Reaction | Kornblum Oxidation | Bartoli Indole Synthesis | Henry Reaction,True,True,True,False,1273,application_example,
cov_smiles_rearrangement_1274,Smiles Rearrangement,Smiles Rearrangement,Smiles Rearrangement | Lieben Haloform Reaction | Claisen Condensation / Claisen Reaction,3.268 | 1.409 | 1.373,Smiles Rearrangement | Lieben Haloform Reaction | Claisen Condensation / Claisen Reaction | Schmidt Reaction | Bartoli Indole Synthesis,True,True,True,False,1274,application_example,
cov_smith-tietze_multicomponent_dithiane_linchpin_coupling_1276,Smith-Tietze Multicomponent Dithiane Linchpin Coupling,Smith-Tietze Multicomponent Dithiane Linchpin Coupling,Smith-Tietze Multicomponent Dithiane Linchpin Coupling | Pinacol and Semipinacol Rearrangement | Weinreb Ketone Synthesis,0.854 | 0.413 | 0.36,Smith-Tietze Multicomponent Dithiane Linchpin Coupling | Pinacol and Semipinacol Rearrangement | Weinreb Ketone Synthesis | Meerwein-Ponndorf-Verley Reduction | Kagan-Molander Samarium Diiodide-Mediated Coupling,True,True,True,False,1276,application_example,
cov_smith-tietze_multicomponent_dithiane_linchpin_coupling_1277,Smith-Tietze Multicomponent Dithiane Linchpin Coupling,Smith-Tietze Multicomponent Dithiane Linchpin Coupling,Smith-Tietze Multicomponent Dithiane Linchpin Coupling | Cannizzaro Reaction | Claisen-Ireland Rearrangement,0.87 | 0.47 | 0.227,Smith-Tietze Multicomponent Dithiane Linchpin Coupling | Cannizzaro Reaction | Claisen-Ireland Rearrangement | Acetoacetic Ester Synthesis | Stephen Aldehyde Synthesis (Stephen Reduction),True,True,True,False,1277,application_example,
cov_snieckus_directed_ortho_metalation_1279,Snieckus Directed Ortho Metalation,Snieckus Directed Ortho Metalation,Snieckus Directed Ortho Metalation | Vilsmeier-Haack Formylation | Friedel-Crafts Acylation,2.946 | 1.864 | 1.707,Snieckus Directed Ortho Metalation | Vilsmeier-Haack Formylation | Friedel-Crafts Acylation | Aza-Wittig Reaction | Friedel-Crafts Alkylation,True,True,True,False,1279,application_example,
cov_snieckus_directed_ortho_metalation_1280,Snieckus Directed Ortho Metalation,Snieckus Directed Ortho Metalation,Snieckus Directed Ortho Metalation | Mannich Reaction | Baker-Venkataraman Rearrangement,3.279 | 2.029 | 1.592,Snieckus Directed Ortho Metalation | Mannich Reaction | Baker-Venkataraman Rearrangement | Lieben Haloform Reaction | Kolbe-Schmitt Reaction,True,True,True,False,1280,application_example,
cov_sommelet-hauser_rearrangement_1282,Sommelet-Hauser Rearrangement,Sommelet-Hauser Rearrangement,Sommelet-Hauser Rearrangement | Eschweiler-Clarke Methylation | Stevens Rearrangement,3.33 | 2.198 | 1.978,Sommelet-Hauser Rearrangement | Eschweiler-Clarke Methylation | Stevens Rearrangement | Meisenheimer Rearrangement | Wolff-Kishner Reduction,True,True,True,False,1282,application_example,
cov_sommelet-hauser_rearrangement_1283,Sommelet-Hauser Rearrangement,Sommelet-Hauser Rearrangement,Sommelet-Hauser Rearrangement | Eschweiler-Clarke Methylation | Kornblum Oxidation,2.955 | 1.663 | 1.474,Sommelet-Hauser Rearrangement | Eschweiler-Clarke Methylation | Kornblum Oxidation | Ley Oxidation | Corey-Kim Oxidation,True,True,True,False,1283,application_example,
cov_sonogashira_cross-coupling_1285,Sonogashira Cross-Coupling,Heck Reaction,Heck Reaction | Friedel-Crafts Alkylation | Miyaura Boration,2.171 | 1.822 | 1.608,Heck Reaction | Friedel-Crafts Alkylation | Miyaura Boration | Sandmeyer Reaction | Wolff-Kishner Reduction,False,False,False,False,1285,application_example,
cov_sonogashira_cross-coupling_1286,Sonogashira Cross-Coupling,Friedel-Crafts Acylation,Friedel-Crafts Acylation | Pinner Reaction | Miyaura Boration,1.938 | 1.711 | 1.671,Friedel-Crafts Acylation | Pinner Reaction | Miyaura Boration | Arndt-Eistert Homologation / Synthesis | Gattermann and Gattermann-Koch Formylation,False,False,False,False,1286,application_example,
cov_staudinger_ketene_cycloaddition_1288,Staudinger Ketene Cycloaddition,Staudinger Ketene Cycloaddition,Staudinger Ketene Cycloaddition | Wittig Reaction | Aza-Wittig Reaction,2.908 | 1.861 | 1.253,Staudinger Ketene Cycloaddition | Wittig Reaction | Aza-Wittig Reaction | Shi Asymmetric Epoxidation | Danishefsky's Diene Cycloaddition,True,True,True,False,1288,application_example,
cov_staudinger_ketene_cycloaddition_1289,Staudinger Ketene Cycloaddition,Staudinger Ketene Cycloaddition,Staudinger Ketene Cycloaddition | Eschweiler-Clarke Methylation | Arbuzov Reaction (Michaelis-Arbuzov Reaction),2.781 | 1.926 | 1.727,Staudinger Ketene Cycloaddition | Eschweiler-Clarke Methylation | Arbuzov Reaction (Michaelis-Arbuzov Reaction) | Fleming-Tamao Oxidation | Sandmeyer Reaction,True,True,True,False,1289,application_example,
cov_staudinger_reaction_1291,Staudinger Reaction,Hofmann Rearrangement,Hofmann Rearrangement | Lossen Rearrangement | Friedel-Crafts Alkylation,2.521 | 2.373 | 2.297,Hofmann Rearrangement | Lossen Rearrangement | Friedel-Crafts Alkylation | Friedel-Crafts Acylation | Staudinger Reaction,False,False,True,False,1291,application_example,
cov_staudinger_reaction_1292,Staudinger Reaction,Staudinger Reaction,Staudinger Reaction | Eschweiler-Clarke Methylation | Fleming-Tamao Oxidation,2.97 | 2.101 | 1.697,Staudinger Reaction | Eschweiler-Clarke Methylation | Fleming-Tamao Oxidation | Arbuzov Reaction (Michaelis-Arbuzov Reaction) | Ley Oxidation,True,True,True,False,1292,application_example,
cov_stephen_aldehyde_synthesis_(stephen_reduction)_1294,Stephen Aldehyde Synthesis (Stephen Reduction),Ley Oxidation,Ley Oxidation | Corey-Kim Oxidation | Kornblum Oxidation,3.026 | 3.026 | 3.026,Ley Oxidation | Corey-Kim Oxidation | Kornblum Oxidation | Wittig Reaction | Stephen Aldehyde Synthesis (Stephen Reduction),False,False,True,False,1294,application_example,
cov_stephen_aldehyde_synthesis_(stephen_reduction)_1295,Stephen Aldehyde Synthesis (Stephen Reduction),Stephen Aldehyde Synthesis (Stephen Reduction),Stephen Aldehyde Synthesis (Stephen Reduction) | Pinner Reaction | Gattermann and Gattermann-Koch Formylation,2.922 | 2.495 | 1.974,Stephen Aldehyde Synthesis (Stephen Reduction) | Pinner Reaction | Gattermann and Gattermann-Koch Formylation | Kornblum Oxidation | Ley Oxidation,True,True,True,False,1295,application_example,
cov_stetter_reaction_1297,Stetter Reaction,Stetter Reaction,Stetter Reaction | Horner-Wadsworth-Emmons Olefination | Perkin Reaction,3.578 | 2.634 | 2.545,Stetter Reaction | Horner-Wadsworth-Emmons Olefination | Perkin Reaction | Henry Reaction | Aza-Wittig Reaction,True,True,True,False,1297,application_example,
cov_stetter_reaction_1298,Stetter Reaction,Stetter Reaction,Stetter Reaction | Friedel-Crafts Acylation | Cannizzaro Reaction,3.202 | 1.858 | 1.846,Stetter Reaction | Friedel-Crafts Acylation | Cannizzaro Reaction | Arndt-Eistert Homologation / Synthesis | Swern Oxidation,True,True,True,False,1298,application_example,
cov_stevens_rearrangement_1300,Stevens Rearrangement,Stevens Rearrangement,Stevens Rearrangement | Mannich Reaction | Baker-Venkataraman Rearrangement,2.509 | 2.209 | 1.878,Stevens Rearrangement | Mannich Reaction | Baker-Venkataraman Rearrangement | Snieckus Directed Ortho Metalation | Claisen Condensation / Claisen Reaction,True,True,True,False,1300,application_example,
cov_stevens_rearrangement_1301,Stevens Rearrangement,Stevens Rearrangement,Stevens Rearrangement | Claisen Condensation / Claisen Reaction | Krapcho Dealkoxycarbonylation (Krapcho Reaction),2.486 | 2.417 | 1.618,Stevens Rearrangement | Claisen Condensation / Claisen Reaction | Krapcho Dealkoxycarbonylation (Krapcho Reaction) | Tsuji-Trost Reaction / Allylation | Acetoacetic Ester Synthesis,True,True,True,False,1301,application_example,
cov_stille_carbonylative_cross-coupling_1303,Stille Carbonylative Cross-Coupling,Friedel-Crafts Acylation,Friedel-Crafts Acylation | Heck Reaction | Aza-Wittig Reaction,3.275 | 3.001 | 2.474,Friedel-Crafts Acylation | Heck Reaction | Aza-Wittig Reaction | Corey-Kim Oxidation | Lieben Haloform Reaction,False,False,False,False,1303,application_example,
cov_stille_carbonylative_cross-coupling_1304,Stille Carbonylative Cross-Coupling,Friedel-Crafts Acylation,Friedel-Crafts Acylation | Arndt-Eistert Homologation / Synthesis | Pinner Reaction,1.988 | 1.958 | 1.943,Friedel-Crafts Acylation | Arndt-Eistert Homologation / Synthesis | Pinner Reaction | Swern Oxidation | Corey-Bakshi-Shibata Reduction (CBS Reduction),False,False,False,False,1304,application_example,
cov_stille_cross-coupling_(migita-kosugi-stille_coupling)_1306,Stille Cross-Coupling (Migita-Kosugi-Stille Coupling),Heck Reaction,Heck Reaction | Wittig Reaction | Tebbe Olefination/Petasis-Tebbe Olefination,2.963 | 2.875 | 2.303,Heck Reaction | Wittig Reaction | Tebbe Olefination/Petasis-Tebbe Olefination | Aza-Wittig Reaction | Corey-Winter Olefination,False,False,False,False,1306,application_example,
cov_stille_cross-coupling_(migita-kosugi-stille_coupling)_1307,Stille Cross-Coupling (Migita-Kosugi-Stille Coupling),Friedel-Crafts Acylation,Friedel-Crafts Acylation | Miyaura Boration | Gattermann and Gattermann-Koch Formylation,2.101 | 1.784 | 1.751,Friedel-Crafts Acylation | Miyaura Boration | Gattermann and Gattermann-Koch Formylation | Arndt-Eistert Homologation / Synthesis | Pinner Reaction,False,False,False,False,1307,application_example,
cov_stille-kelly_coupling_1309,Stille-Kelly Coupling,Heck Reaction,Heck Reaction | Stille-Kelly Coupling | Pomeranz-Fritsch Reaction,1.389 | 1.262 | 1.184,Heck Reaction | Stille-Kelly Coupling | Pomeranz-Fritsch Reaction | Aza-Wittig Reaction | Miyaura Boration,False,True,True,False,1309,application_example,
cov_stille-kelly_coupling_1310,Stille-Kelly Coupling,Aza-Wittig Reaction,Aza-Wittig Reaction | Sandmeyer Reaction | Kornblum Oxidation,1.824 | 1.72 | 1.561,Aza-Wittig Reaction | Sandmeyer Reaction | Kornblum Oxidation | Corey-Winter Olefination | Heck Reaction,False,False,False,False,1310,application_example,
cov_stobbe_condensation_1312,Stobbe Condensation,Horner-Wadsworth-Emmons Olefination,Horner-Wadsworth-Emmons Olefination | Julia-Lythgoe Olefination | Perkin Reaction,4.855 | 2.997 | 2.762,Horner-Wadsworth-Emmons Olefination | Julia-Lythgoe Olefination | Perkin Reaction | Retro-Claisen Reaction | Knoevenagel Condensation,False,False,False,False,1312,application_example,
cov_stobbe_condensation_1313,Stobbe Condensation,Malonic Ester Synthesis,Malonic Ester Synthesis | Claisen Condensation / Claisen Reaction | Acetoacetic Ester Synthesis,3.089 | 2.726 | 2.314,Malonic Ester Synthesis | Claisen Condensation / Claisen Reaction | Acetoacetic Ester Synthesis | Regitz Diazo Transfer | Retro-Claisen Reaction,False,False,False,False,1313,application_example,
cov_stork_enamine_synthesis_1315,Stork Enamine Synthesis,Stork Enamine Synthesis,Stork Enamine Synthesis | Eschenmoser Methenylation | Enders SAMP/RAMP Hydrazone Alkylation,3.181 | 2.205 | 2.015,Stork Enamine Synthesis | Eschenmoser Methenylation | Enders SAMP/RAMP Hydrazone Alkylation | Meerwein-Ponndorf-Verley Reduction | Corey-Chaykovsky Epoxidation and Cyclopropanation,True,True,True,False,1315,application_example,
cov_stork_enamine_synthesis_1316,Stork Enamine Synthesis,Stork Enamine Synthesis,Stork Enamine Synthesis | Paternò-Büchi Reaction | Schmidt Reaction,2.497 | 1.192 | 1.165,Stork Enamine Synthesis | Paternò-Büchi Reaction | Schmidt Reaction | Riley Selenium Dioxide Oxidation | Peterson Olefination,True,True,True,False,1316,application_example,
cov_strecker_reaction_1318,Strecker Reaction,Wittig Reaction,Wittig Reaction | Henry Reaction | Perkin Reaction,2.801 | 2.789 | 2.764,Wittig Reaction | Henry Reaction | Perkin Reaction | Keck Asymmetric Allylation | Aza-Wittig Reaction,False,False,False,False,1318,application_example,
cov_strecker_reaction_1319,Strecker Reaction,Strecker Reaction,Strecker Reaction | Hell-Volhard-Zelinsky Reaction | Favorskii and Homo-Favorskii Rearrangement,2.412 | 1.169 | 1.077,Strecker Reaction | Hell-Volhard-Zelinsky Reaction | Favorskii and Homo-Favorskii Rearrangement | Evans Aldol Reaction | Baylis-Hillman Reaction,True,True,True,False,1319,application_example,
cov_suzuki_cross-coupling_(suzuki-miyaura_cross-coupling)_1321,Suzuki Cross-Coupling (Suzuki-Miyaura Cross-Coupling),Suzuki Cross-Coupling (Suzuki-Miyaura Cross-Coupling),Suzuki Cross-Coupling (Suzuki-Miyaura Cross-Coupling) | Suzuki Cross-Coupling | Ullmann Reaction / Coupling / Biaryl Synthesis,7.755 | 4.721 | 4.534,Suzuki Cross-Coupling (Suzuki-Miyaura Cross-Coupling) | Suzuki Cross-Coupling | Ullmann Reaction / Coupling / Biaryl Synthesis | Kumada Cross-Coupling | Negishi Cross-Coupling,True,True,True,False,1321,application_example,
